file	timestamp	NGPSLatitude	NGPSLongitude	NGear	nEngine	rThrottlePedal	pBrakeF	gLat	gLong	sLap	vCar	Lap	lat/lng
1306671110	14:11:43	0	0	1	6867	1	3	-2	-1	1264	53.3	7	0,0
1306671111	14:11:44	0	0	1	6703	18	2	-1	0	1274	46.4	7	0,0
1306671112	14:11:45	0	0	1	11212	48	1	-1	1	1290	54.7	7	0,0
1306671113	14:11:46	0	0	1	14234	43	6	1	-1	1306	82.8	7	0,0
1306671114	14:11:47	0	0	1	11786	1	2	2	-1	1333	81.3	7	0,0
1306671115	14:11:48	0	0	1	13731	43	1	2	0	1350	73.6	7	0,0
1306671117	14:11:50	0	0	1	14081	0	18	2	-1	1400	106.9	7	0,0
1306671119	14:11:52	0	0	1	17934	72	1	1	1	1454	89.4	7	0,0
1306671120	14:11:53	0	0	2	14428	100	1	0	1	1489	126	7	0,0
1306671121	14:11:54	0	0	3	17130	100	1	0	1	1505	160.7	7	0,0
1306671123	14:11:56	0	0	5	17756	100	1	1	1	1627	221.9	7	0,0
1306671124	14:11:57	0	0	6	17281	100	1	2	0	1702	242.1	7	0,0
1306671125	14:11:58	0	0	6	17865	100	1	2	0	1754	251.6	7	0,0
1306671127	14:12:00	0	0	7	16408	100	4	1	-2	1921	273.7	7	0,0
1306671128	14:12:01	0	0	7	15883	0	47	1	-2	1999	222	7	0,0
1306671129	14:12:02	0	0	3	12896	0	51	0	-2	2037	172.7	7	0,0
1306671131	14:12:04	43.73691	7.42556	1	11088	5	11	1	-1	2098	74.4	7	43.73691,7.42556
1306671132	14:12:05	43.7368	7.42543	1	11160	39	1	1	0	2111	56.6	7	43.7368,7.42543
1306671133	14:12:06	43.73706	7.4251	1	16668	72	1	-1	1	2133	65.2	7	43.73706,7.4251
1306671134	14:12:07	43.73708	7.42476	2	14473	98	1	-1	1	2155	121.4	7	43.73708,7.42476
1306671135	14:12:08	43.73705	7.42434	3	16985	99	1	0	1	2201	157.4	7	43.73705,7.42434
1306671136	14:12:09	43.73696	7.42366	4	17464	99	1	0	1	2239	191.9	7	43.73696,7.42366
1306671137	14:12:10	43.7369	7.42319	5	16951	19	38	0	-2	2282	211.1	7	43.7369,7.42319
1306671138	14:12:11	43.73685	7.42252	3	14447	4	11	-2	-1	2340	157.3	7	43.73685,7.42252
1306671139	14:12:12	43.73684	7.42246	3	15257	82	1	-2	1	2388	148.2	7	43.73684,7.42246
1306671141	14:12:14	0	0	4	15897	12	3	-3	0	2480	187.2	7	0,0
1306671143	14:12:16	43.73488	7.42226	4	15891	95	1	1	-2	2596	192.8	7	43.73488,7.42226
1306671144	14:12:17	43.73439	7.4224	2	15681	0	43	1	-2	2649	154.7	7	43.73439,7.4224
1306671145	14:12:18	43.73419	7.42243	1	15698	0	11	2	-1	2673	108.9	7	43.73419,7.42243
1306671147	14:12:20	43.73369	7.42222	1	14680	72	1	-1	1	2732	89.8	7	43.73369,7.42222
1306671150	14:12:23	43.73289	7.42294	3	14800	0	30	-1	-1	2837	147.4	7	43.73289,7.42294
1306671151	14:12:24	43.73273	7.42337	1	11100	0	17	2	-1	2881	84.2	7	43.73273,7.42337
1306671153	14:12:26	43.73249	7.42337	1	12055	49	1	1	1	2908	62.1	7	43.73249,7.42337
1306671155	14:12:28	43.73237	7.42276	1	13151	1	11	2	-1	2962	94.9	7	43.73237,7.42276
1306671156	14:12:29	43.73246	7.42245	1	13729	42	1	2	0	2987	75.9	7	43.73246,7.42245
1306671157	14:12:30	43.73254	7.42231	1	17793	81	1	0	1	3005	85.5	7	43.73254,7.42231
1306671159	14:12:32	43.73299	7.42196	4	16386	100	1	0	1	3081	176.8	7	43.73299,7.42196
1306671160	14:12:33	43.73299	7.42196	5	17152	100	1	1	1	3123	208.2	7	43.73299,7.42196
1306671161	14:12:34	0	0	6	17106	100	1	1	1	3194	238.6	7	0,0
1306671162	14:12:35	0	0	7	16811	100	1	2	1	10	256.3	8	0,0
1306671163	14:12:36	0	0	7	16460	100	2	1	-1	66	269.9	8	0,0
1306671164	14:12:37	43.73616	7.42118	7	14560	1	64	1	-3	147	223.9	8	43.73616,7.42118
1306671165	14:12:38	43.73655	7.42126	2	13291	1	25	-1	-1	199	136.9	8	43.73655,7.42126
1306671169	14:12:42	43.73708	7.42148	3	16020	100	1	0	1	317	169.3	8	43.73708,7.42148
1306671170	14:12:43	0	0	4	16401	100	1	0	0	399	202.4	8	0,0
1306671171	14:12:44	43.73736	7.42393	5	17888	100	1	1	0	445	223.5	8	43.73736,7.42393
1306671173	14:12:46	43.73776	7.42547	6	17015	74	2	1	0	571	243.2	8	43.73776,7.42547
1306671174	14:12:47	43.73794	7.42622	6	16696	6	28	0	-2	647	236.3	8	43.73794,7.42622
1306671175	14:12:48	43.73804	7.42687	4	16352	1	18	-1	-1	688	186.5	8	43.73804,7.42687
1306671177	14:12:50	43.73841	7.4278	3	12857	8	1	-2	0	785	138	8	43.73841,7.4278
1306671178	14:12:51	43.73873	7.42784	3	12478	21	2	-2	0	813	132	8	43.73873,7.42784
1306671179	14:12:52	43.73902	7.42765	3	13372	40	1	-1	0	855	131.9	8	43.73902,7.42765
1306671181	14:12:54	43.73942	7.42729	2	15309	58	1	2	1	921	116	8	43.73942,7.42729
1306671183	14:12:56	43.73928	7.42743	4	17454	100	1	0	0	1013	172.1	8	43.73928,7.42743
1306671185	14:12:58	43.73984	7.42786	2	15923	1	35	0	-2	1101	132.7	8	43.73984,7.42786
1306671187	14:13:00	0	0	1	10764	13	1	1	0	1146	68.4	8	0,0
1306671189	14:13:02	0	0	2	16321	86	1	-1	1	1201	108.3	8	0,0
1306671191	14:13:04	0	0	1	9081	0	19	-2	-1	1253	73.5	8	0,0
1306671192	14:13:05	0	0	1	6784	1	5	-2	-1	1265	52.4	8	0,0
1306671193	14:13:06	0	0	1	7568	31	2	-1	0	1279	42	8	0,0
1306671194	14:13:07	0	0	1	11385	48	1	-1	1	1289	52.2	8	0,0
1306671195	14:13:08	0	0	1	14266	60	2	2	-1	1311	81.4	8	0,0
1306671197	14:13:10	0	0	1	14342	44	1	1	1	1355	75.6	8	0,0
1306671198	14:13:11	0	0	1	17915	84	1	1	1	1383	93.3	8	0,0
1306671199	14:13:12	0	0	1	13531	1	6	2	-1	1415	92.9	8	0,0
1306671200	14:13:13	0	0	1	11849	0	1	2	0	1432	81.2	8	0,0
1306671201	14:13:14	0	0	1	17579	66	1	1	1	1458	86.6	8	0,0
1306671203	14:13:16	0	0	3	17446	100	1	0	1	1526	158.1	8	0,0
1306671204	14:13:17	0	0	4	17535	100	1	1	1	1545	198	8	0,0
1306671205	14:13:18	0	0	5	17644	100	1	1	1	1610	215.9	8	0,0
1306671206	14:13:19	0	0	6	17368	100	1	2	0	1684	244.3	8	0,0
1306671207	14:13:20	0	0	7	16339	100	1	2	0	1763	256.4	8	0,0
1306671208	14:13:21	0	0	7	16748	100	1	0	1	1847	267.5	8	0,0
1306671209	14:13:22	0	0	7	15212	5	41	1	-2	1934	279.8	8	0,0
1306671211	14:13:24	0	0	5	15590	1	50	0	-2	2028	160.5	8	0,0
1306671212	14:13:25	0	0	2	13852	1	38	-1	-2	2058	105.2	8	0,0
1306671213	14:13:26	0	0	1	10086	11	3	0	0	2088	71.4	8	0,0
1306671214	14:13:27	0	0	1	10285	39	1	2	0	2116	60.4	8	0,0
1306671215	14:13:28	0	0	1	17213	80	1	0	1	2138	79.2	8	0,0
1306671217	14:13:30	43.73706	7.42411	3	17759	100	1	0	1	2190	165.3	8	43.73706,7.42411
1306671219	14:13:32	43.73694	7.4228	4	14539	4	29	-2	-2	2309	177.8	8	43.73694,7.4228
1306671220	14:13:33	43.7369	7.42241	3	15612	13	6	-2	0	2344	149.6	8	43.7369,7.42241
1306671221	14:13:34	43.73656	7.42186	3	15675	85	1	-2	1	2405	146.5	8	43.73656,7.42186
1306671223	14:13:36	43.73568	7.42159	4	14391	7	3	-2	0	2498	177.7	8	43.73568,7.42159
1306671225	14:13:38	43.73503	7.42209	4	16055	86	2	2	1	2590	183.2	8	43.73503,7.42209
1306671226	14:13:39	43.73461	7.42227	3	16004	0	39	0	-2	2629	165.8	8	43.73461,7.42227
1306671227	14:13:40	43.73432	7.42238	1	16057	0	10	1	-1	2671	116.6	8	43.73432,7.42238
1306671231	14:13:44	43.73323	7.42248	3	16606	100	2	-1	1	2792	152.8	8	43.73323,7.42248
1306671232	14:13:45	43.73296	7.42283	3	12771	0	32	-1	-1	2843	159.3	8	43.73296,7.42283
1306671233	14:13:46	43.73276	7.42321	1	12937	0	33	1	-1	2868	105.4	8	43.73276,7.42321
1306671234	14:13:47	43.73269	7.42336	1	10469	0	10	2	-1	2886	78.6	8	43.73269,7.42336
1306671235	14:13:48	43.73253	7.42339	1	10245	43	1	2	1	2907	59.6	8	43.73253,7.42339
1306671237	14:13:50	43.73233	7.42286	1	14084	1	18	1	0	2958	103.7	8	43.73233,7.42286
1306671239	14:13:52	43.73256	7.42242	1	16404	72	1	1	1	3011	81.7	8	43.73256,7.42242
1306671240	14:13:53	43.73276	7.42232	2	16809	100	1	-1	2	3022	111.4	8	43.73276,7.42232
1306671241	14:13:54	43.73314	7.42206	3	16946	100	1	0	1	3067	159.4	8	43.73314,7.42206
1306671242	14:13:55	43.73348	7.42184	4	16068	100	1	1	1	3106	196.8	8	43.73348,7.42184
1306671243	14:13:56	43.73404	7.42151	6	16608	100	1	1	1	3199	228.7	8	43.73404,7.42151
1306671245	14:13:58	43.73535	7.42118	7	16794	100	2	1	1	61	262.7	9	43.73535,7.42118
1306671247	14:14:00	43.73631	7.42122	3	14433	1	31	-1	-1	117	173.3	9	43.73631,7.42122
1306671251	14:14:04	43.73714	7.42196	3	16939	100	1	-1	1	324	161.3	9	43.73714,7.42196
1306671252	14:14:05	43.73714	7.42196	4	17785	100	1	-1	1	364	192.8	9	43.73714,7.42196
1306671253	14:14:06	0	0	5	17538	100	1	1	0	432	222.5	9	0,0
1306671255	14:14:08	43.73765	7.42537	6	17459	100	2	1	0	556	244	9	43.73765,7.42537
1306671256	14:14:09	43.73785	7.42603	6	15166	7	22	2	-1	609	249	9	43.73785,7.42603
1306671257	14:14:10	43.73797	7.42688	4	15570	5	17	-1	-1	678	197.1	9	43.73797,7.42688
1306671259	14:14:12	43.73839	7.42781	3	14056	8	2	-3	0	780	143.6	9	43.73839,7.42781
1306671260	14:14:13	43.73867	7.42785	3	12728	13	1	-2	0	808	132.9	9	43.73867,7.42785
1306671261	14:14:14	43.73906	7.42762	3	13266	47	1	-2	0	849	130.8	9	43.73906,7.42762
1306671262	14:14:15	43.73927	7.42743	2	14475	0	10	2	-1	878	134.3	9	43.73927,7.42743
1306671263	14:14:16	43.7393	7.4274	2	14805	44	1	2	1	916	115.1	9	43.7393,7.4274
1306671265	14:14:18	0	0	3	17196	100	1	0	1	987	158.1	9	0,0
1306671266	14:14:19	43.74059	7.42806	4	14903	6	30	-1	-2	1046	194.1	9	43.74059,7.42806
1306671267	14:14:20	43.74084	7.42831	3	15184	1	41	-1	-2	1081	173.3	9	43.74084,7.42831
1306671269	14:14:22	43.74117	7.42869	1	10825	0	7	2	-1	1134	79.1	9	43.74117,7.42869
1306671270	14:14:23	43.74117	7.42869	1	13250	52	1	1	1	1157	69.5	9	43.74117,7.42869
1306671271	14:14:24	0	0	2	15124	82	1	0	1	1184	98.3	9	0,0
1306671273	14:14:26	0	0	1	9976	0	25	-1	-1	1242	80.3	9	0,0
1306671275	14:14:28	0	0	1	7130	20	1	-1	0	1276	44.6	9	0,0
1306671277	14:14:30	43.74109	7.42967	1	13912	7	8	1	-1	1308	84.6	9	43.74109,7.42967
1306671279	14:14:32	43.74107	7.42937	1	13806	36	1	2	0	1352	76.5	9	43.74107,7.42937
1306671281	14:14:34	43.74105	7.42975	1	14557	0	31	1	-1	1391	112.3	9	43.74105,7.42975
1306671282	14:14:35	43.74111	7.43026	1	11930	16	1	2	0	1428	77.2	9	43.74111,7.43026
1306671283	14:14:36	43.74115	7.4305	1	15378	60	1	1	1	1453	84.1	9	43.74115,7.4305
1306671285	14:14:38	43.74083	7.43054	3	17477	100	1	0	1	1520	155.6	9	43.74083,7.43054
1306671286	14:14:39	43.74083	7.43054	4	17426	100	1	1	0	1580	196.8	9	43.74083,7.43054
1306671287	14:14:40	0	0	5	16152	100	1	1	1	1625	223.4	9	0,0
1306671288	14:14:41	0	0	6	17421	100	1	3	0	1700	242.2	9	0,0
1306671289	14:14:42	0	0	7	16137	100	1	3	0	1753	251.9	9	0,0
1306671290	14:14:43	0	0	7	16825	100	1	0	1	1863	264.2	9	0,0
1306671291	14:14:44	0	0	7	16689	100	3	1	-2	1892	274.3	9	0,0
1306671293	14:14:46	0	0	4	14893	1	41	0	-2	2016	187.4	9	0,0
1306671295	14:14:48	0	0	1	10753	2	6	-2	-1	2092	81.7	9	0,0
1306671296	14:14:49	43.73689	7.42541	1	12532	30	1	2	1	2113	57.6	9	43.73689,7.42541
1306671297	14:14:50	43.73688	7.42518	1	14439	64	1	0	1	2126	69.8	9	43.73688,7.42518
1306671298	14:14:51	43.7369	7.42486	2	17751	91	1	0	1	2152	109.9	9	43.7369,7.42486
1306671299	14:14:52	43.73695	7.42458	3	15440	100	1	0	1	2179	143.5	9	43.73695,7.42458
1306671301	14:14:54	43.73688	7.4234	4	16851	100	2	0	-2	2272	205.3	9	43.73688,7.4234
1306671302	14:14:55	43.73682	7.42285	3	15073	5	14	-1	-1	2315	161.6	9	43.73682,7.42285
1306671303	14:14:56	43.73672	7.42204	3	14871	58	1	-2	0	2364	144.8	9	43.73672,7.42204
1306671305	14:14:58	43.73597	7.42158	4	15265	20	2	-3	0	2486	187.8	9	43.73597,7.42158
1306671307	14:15:00	43.7352	7.42176	4	16328	82	1	1	0	2582	183	9	43.7352,7.42176
1306671311	14:15:04	43.734	7.42224	1	15596	53	2	-1	0	2717	82.3	9	43.734,7.42224
1306671313	14:15:06	43.7334	7.42245	3	16694	96	1	-2	1	2792	144.8	9	43.7334,7.42245
1306671315	14:15:08	43.7326	7.42303	1	14239	0	37	0	-1	2867	117.8	9	43.7326,7.42303
1306671317	14:15:10	43.73239	7.42339	1	9916	41	1	1	1	2906	58.9	9	43.73239,7.42339
1306671319	14:15:12	43.73235	7.42304	1	15531	8	18	1	-1	2945	99.2	9	43.73235,7.42304
1306671321	14:15:14	43.73268	7.42228	1	14873	50	1	1	1	2990	76.5	9	43.73268,7.42228
1306671322	14:15:15	43.73304	7.42216	2	17436	100	1	0	1	3032	116.7	9	43.73304,7.42216
1306671323	14:15:16	43.73335	7.422	3	17870	100	1	0	1	3063	157.8	9	43.73335,7.422
1306671325	14:15:18	43.73413	7.42155	5	15594	100	1	0	1	3167	221	9	43.73413,7.42155
1306671326	14:15:19	43.73487	7.42126	6	16627	100	1	0	0	3243	248.4	9	43.73487,7.42126
1306671327	14:15:20	43.73523	7.42115	7	17358	100	1	1	0	57	267.2	10	43.73523,7.42115
1306671328	14:15:21	43.73523	7.42115	7	15267	3	52	0	-3	86	277.2	10	43.73523,7.42115
1306671329	14:15:22	43.73523	7.42115	7	14174	0	59	0	-3	167	218.4	10	43.73523,7.42115
1306671333	14:15:26	43.73708	7.42215	2	14041	100	1	0	1	295	125.4	10	43.73708,7.42215
1306671335	14:15:28	43.73728	7.42333	4	17441	100	1	0	1	382	193.4	10	43.73728,7.42333
1306671337	14:15:30	43.73758	7.42477	6	16703	100	1	-1	1	521	234.9	10	43.73758,7.42477
1306671338	14:15:31	43.7379	7.42582	6	17631	100	1	2	0	598	249.1	10	43.7379,7.42582
1306671339	14:15:32	43.738	7.42641	6	15396	1	43	-1	-2	651	253	10	43.738,7.42641
1306671341	14:15:34	43.73833	7.42751	3	15028	4	7	-3	0	753	159.3	10	43.73833,7.42751
1306671343	14:15:36	43.73903	7.42764	3	13067	59	1	-2	0	841	135.1	10	43.73903,7.42764
1306671344	14:15:37	43.73941	7.42729	2	14955	0	12	1	-1	885	138.4	10	43.73941,7.42729
1306671345	14:15:38	43.73959	7.42716	2	15018	46	1	3	0	911	122.1	10	43.73959,7.42716
1306671346	14:15:39	43.73959	7.42716	2	14719	87	1	1	1	950	128.4	10	43.73959,7.42716
1306671347	14:15:40	43.73983	7.42741	3	16096	100	1	1	1	982	158	10	43.73983,7.42741
1306671348	14:15:41	43.74012	7.42782	4	16624	100	3	-2	-1	1040	190.4	10	43.74012,7.42782
1306671349	14:15:42	43.74062	7.42823	4	15491	0	43	0	-2	1078	164.2	10	43.74062,7.42823
1306671351	14:15:44	43.741	7.4287	1	11113	0	1	2	-1	1143	77	10	43.741,7.4287
1306671352	14:15:45	43.741	7.4287	1	14258	52	1	2	1	1167	75.8	10	43.741,7.4287
1306671353	14:15:46	0	0	1	14879	85	1	-1	1	1176	95.8	10	0,0
1306671354	14:15:47	0	0	2	15457	0	37	0	-1	1225	129.6	10	0,0
1306671355	14:15:48	0	0	1	9254	0	24	-1	-1	1243	76.6	10	0,0
1306671357	14:15:50	0	0	1	7035	20	1	-1	0	1273	47.2	10	0,0
1306671358	14:15:51	0	0	1	11950	49	1	-1	1	1288	56.3	10	0,0
1306671359	14:15:52	0	0	1	13422	1	11	2	-1	1312	85.9	10	0,0
1306671360	14:15:53	43.74186	7.4294	1	11952	1	1	1	0	1330	80.7	10	43.74186,7.4294
1306671361	14:15:54	43.74186	7.4294	1	15543	45	1	2	1	1355	77.3	10	43.74186,7.4294
1306671363	14:15:56	43.74111	7.42998	1	12690	0	7	2	-1	1407	95.1	10	43.74111,7.42998
1306671365	14:15:58	43.74113	7.43048	1	17859	75	1	1	1	1460	90.3	10	43.74113,7.43048
1306671367	14:16:00	43.74013	7.43033	4	17677	100	1	0	1	1536	172.8	10	43.74013,7.43033
1306671368	14:16:01	43.73994	7.43031	4	16510	100	1	1	1	1577	204.8	10	43.73994,7.43031
1306671369	14:16:02	43.73994	7.43031	6	16994	100	1	1	1	1648	232.9	10	43.73994,7.43031
1306671370	14:16:03	0	0	6	16076	100	1	3	0	1699	247.2	10	0,0
1306671371	14:16:04	0	0	7	17652	100	1	1	0	1779	257.4	10	0,0
1306671372	14:16:05	0	0	7	16894	100	1	1	0	1890	268.2	10	0,0
1306671373	14:16:06	0	0	7	17286	100	4	2	-2	1948	274.7	10	0,0
1306671375	14:16:08	0	0	3	13282	0	51	0	-2	2055	148.1	10	0,0
1306671376	14:16:09	0	0	1	12119	0	8	-2	-1	2077	89	10	0,0
1306671377	14:16:10	0	0	1	9149	0	5	2	0	2101	69.4	10	0,0
1306671379	14:16:12	43.73703	7.42497	1	14923	87	1	-1	1	2137	90.4	10	43.73703,7.42497
1306671381	14:16:14	43.73699	7.42403	4	16530	100	1	0	1	2227	179.4	10	43.73699,7.42403
1306671383	14:16:16	43.73685	7.42261	4	15481	3	17	-2	-1	2333	178.2	10	43.73685,7.42261
1306671385	14:16:18	43.73674	7.42216	3	14603	100	1	-1	1	2434	162.7	10	43.73674,7.42216
1306671389	14:16:22	43.73448	7.42239	4	16249	0	50	0	-2	2635	174.6	10	43.73448,7.42239
1306671390	14:16:23	43.73425	7.42243	2	12888	0	14	2	-1	2663	123.9	10	43.73425,7.42243
1306671391	14:16:24	43.73394	7.42228	1	13919	3	4	-2	0	2706	94.6	10	43.73394,7.42228
1306671393	14:16:26	43.7335	7.42227	2	17801	93	1	-1	1	2760	119.3	10	43.7335,7.42227
1306671395	14:16:28	43.73289	7.42299	2	17323	0	33	-1	-2	2843	150.1	10	43.73289,7.42299
1306671396	14:16:29	43.73277	7.42328	1	15109	0	29	1	-1	2867	108.3	10	43.73277,7.42328
1306671397	14:16:30	43.73262	7.42347	1	9307	0	2	2	-1	2893	70.2	10	43.73262,7.42347
1306671398	14:16:31	43.73248	7.42338	1	12643	46	1	1	1	2912	59.1	10	43.73248,7.42338
1306671399	14:16:32	43.73245	7.42319	1	15457	70	1	1	1	2927	76.7	10	43.73245,7.42319
1306671401	14:16:34	43.73222	7.42269	1	13137	27	1	2	0	2984	78.1	10	43.73222,7.42269
1306671402	14:16:35	43.73223	7.42256	1	16799	69	1	1	1	3002	84.5	10	43.73223,7.42256
1306671403	14:16:36	43.73252	7.42237	2	15031	100	1	-1	1	3024	127.3	10	43.73252,7.42237
1306671404	14:16:37	43.73296	7.42213	3	17772	100	1	0	1	3055	168	10	43.73296,7.42213
1306671405	14:16:38	43.73349	7.42188	4	16634	100	1	1	1	3113	197.8	10	43.73349,7.42188
1306671407	14:16:40	43.73486	7.42125	6	17502	100	1	1	0	3258	246.8	10	43.73486,7.42125
1306671408	14:16:41	43.73553	7.42117	7	16273	100	1	1	1	74	256.5	11	43.73553,7.42117
1306671409	14:16:42	43.73634	7.42119	7	13818	2	59	0	-3	130	250.4	11	43.73634,7.42119
1306671413	14:16:46	0	0	3	17574	100	1	0	1	294	137.8	11	0,0
1306671414	14:16:47	0	0	4	16350	100	1	0	1	347	175.2	11	0,0
1306671415	14:16:48	0	0	5	16975	100	1	0	0	411	211.9	11	0,0
1306671416	14:16:49	0	0	6	17211	100	1	0	1	459	225.8	11	0,0
1306671417	14:16:50	0	0	6	17243	100	1	-1	1	534	242.3	11	0,0
1306671419	14:16:52	0	0	6	16438	1	52	-1	-2	667	254.3	11	0,0
1306671421	14:16:54	43.73762	7.4275	3	14297	3	2	-2	0	766	160.8	11	43.73762,7.4275
1306671422	14:16:55	43.73815	7.42773	3	13198	24	1	-2	0	798	141.3	11	43.73815,7.42773
1306671423	14:16:56	43.73885	7.42777	3	13707	43	1	-2	0	855	136.4	11	43.73885,7.42777
1306671425	14:16:58	43.73943	7.42732	2	15292	48	1	1	0	924	118.5	11	43.73943,7.42732
1306671426	14:16:59	43.73943	7.42733	2	17899	80	1	2	0	949	123.8	11	43.73943,7.42733
1306671427	14:17:00	43.73943	7.42733	3	17664	100	1	0	1	997	161.8	11	43.73943,7.42733
1306671428	14:17:01	0	0	4	16301	100	2	-1	0	1035	190.7	11	0,0
1306671429	14:17:02	43.74091	7.42834	4	15497	0	48	0	-2	1091	165.1	11	43.74091,7.42834
1306671431	14:17:04	43.74089	7.42877	1	11592	9	1	2	0	1143	76.5	11	43.74089,7.42877
1306671432	14:17:05	43.74089	7.42877	1	12306	49	1	2	1	1167	76	11	43.74089,7.42877
1306671433	14:17:06	0	0	2	16424	84	1	-1	1	1198	109.7	11	0,0
1306671434	14:17:07	0	0	2	14429	0	37	0	-2	1225	124.5	11	0,0
1306671435	14:17:08	0	0	1	8980	0	13	-2	-1	1253	70.3	11	0,0
1306671436	14:17:09	0	0	1	6948	1	3	-2	-1	1265	53.8	11	0,0
1306671437	14:17:10	0	0	1	7362	28	1	-1	0	1280	45.7	11	0,0
1306671439	14:17:12	43.74151	7.42965	1	13220	0	11	2	-1	1313	94.1	11	43.74151,7.42965
1306671440	14:17:13	43.74158	7.42951	1	11678	0	1	2	0	1340	82.5	11	43.74158,7.42951
1306671441	14:17:14	43.74164	7.42957	1	15306	49	1	1	1	1365	80.8	11	43.74164,7.42957
1306671442	14:17:15	43.7417	7.42983	2	13046	39	10	1	-1	1386	104.1	11	43.7417,7.42983
1306671443	14:17:16	43.74171	7.43002	1	12954	0	8	2	-1	1408	94.3	11	43.74171,7.43002
1306671444	14:17:17	43.74171	7.43002	1	13272	45	1	2	1	1443	78.1	11	43.74171,7.43002
1306671445	14:17:18	43.74189	7.43073	1	14226	75	1	1	1	1462	94.3	11	43.74189,7.43073
1306671446	14:17:19	43.74165	7.43073	2	15378	100	1	0	1	1500	131.4	11	43.74165,7.43073
1306671447	14:17:20	43.74149	7.43071	3	15995	100	1	0	1	1534	173.7	11	43.74149,7.43071
1306671448	14:17:21	43.74149	7.43071	5	17343	100	1	1	1	1597	212.2	11	43.74149,7.43071
1306671449	14:17:22	0	0	6	17013	100	1	1	1	1669	234.6	11	0,0
1306671450	14:17:23	0	0	6	17743	100	1	3	0	1721	249.1	11	0,0
1306671451	14:17:24	0	0	7	16192	100	1	1	0	1802	256.7	11	0,0
1306671453	14:17:26	0	0	7	15084	7	42	1	-2	1972	276.7	11	0,0
1306671454	14:17:27	0	0	7	14999	0	53	0	-2	2020	222.1	11	0,0
1306671455	14:17:28	0	0	3	13956	0	52	-1	-2	2056	155.2	11	0,0
1306671456	14:17:29	0	0	1	13523	1	5	-3	-1	2089	88.5	11	0,0
1306671457	14:17:30	0	0	1	9779	14	1	2	0	2112	63.7	11	0,0
1306671458	14:17:31	0	0	1	12879	50	1	1	1	2125	61.7	11	0,0
1306671459	14:17:32	43.73532	7.42507	1	14902	84	1	-1	2	2149	88.9	11	43.73532,7.42507
1306671461	14:17:34	43.73515	7.42442	3	16286	100	1	0	0	2224	173.9	11	43.73515,7.42442
1306671463	14:17:36	43.73692	7.42287	3	16194	0	38	-1	-2	2329	194.8	11	43.73692,7.42287
1306671464	14:17:37	0	0	3	15195	65	1	-2	0	2396	150.6	11	0,0
1306671465	14:17:38	0	0	3	16165	100	1	-1	1	2430	166.3	11	0,0
1306671469	14:17:42	43.73456	7.42236	4	14619	0	56	0	-2	2631	197.9	11	43.73456,7.42236
1306671470	14:17:43	43.73417	7.42241	2	15696	0	15	1	-1	2675	123.7	11	43.73417,7.42241
1306671471	14:17:44	43.73396	7.4223	1	14270	14	3	-1	-1	2697	96.9	11	43.73396,7.4223
1306671472	14:17:45	43.73372	7.4222	1	17328	68	1	-1	1	2726	90.1	11	43.73372,7.4222
1306671473	14:17:46	43.73351	7.42228	2	17206	89	1	-1	1	2759	115.9	11	43.73351,7.42228
1306671474	14:17:47	43.73315	7.42254	3	16870	93	2	-1	1	2807	159.4	11	43.73315,7.42254
1306671475	14:17:48	43.73287	7.42291	3	15473	0	37	-1	-2	2841	160	11	43.73287,7.42291
1306671476	14:17:49	43.73269	7.42328	1	12554	0	26	1	-1	2878	100.2	11	43.73269,7.42328
1306671477	14:17:50	43.73257	7.42344	1	9279	0	2	2	-1	2902	69.7	11	43.73257,7.42344
1306671479	14:17:52	43.73234	7.42312	1	13348	75	1	0	1	2937	79.3	11	43.73234,7.42312
1306671480	14:17:53	43.73226	7.42274	1	13348	0	14	1	0	2969	100.7	11	43.73226,7.42274
1306671481	14:17:54	43.73235	7.42255	1	12858	26	1	1	0	2986	78.1	11	43.73235,7.42255
1306671483	14:17:56	43.73278	7.42223	2	17883	95	1	-1	1	3036	123.4	11	43.73278,7.42223
1306671484	14:17:57	43.73312	7.42207	3	16109	100	1	0	1	3068	168.4	11	43.73312,7.42207
1306671485	14:17:58	43.73349	7.42183	4	16794	100	1	0	1	3127	203.6	11	43.73349,7.42183
1306671486	14:17:59	43.73412	7.42147	6	16499	100	1	1	0	3197	227.1	11	43.73412,7.42147
1306671487	14:18:00	43.73483	7.42122	6	16604	100	1	1	0	3247	245.4	11	43.73483,7.42122
1306671488	14:18:01	43.73552	7.42111	7	16339	100	2	1	0	83	258.2	12	43.73552,7.42111
1306671489	14:18:02	43.73558	7.4211	7	13793	7	50	0	-3	138	261.1	12	43.73558,7.4211
1306671493	14:18:06	43.7371	7.42208	2	14893	100	1	1	1	299	129.6	12	43.7371,7.42208
1306671494	14:18:07	43.73719	7.42275	4	16512	100	1	0	1	353	177.5	12	43.73719,7.42275
1306671495	14:18:08	43.73727	7.42321	4	16622	100	1	0	1	395	202.3	12	43.73727,7.42321
1306671496	14:18:09	43.73747	7.42411	5	16715	100	1	0	0	465	226.4	12	43.73747,7.42411
1306671497	14:18:10	43.73763	7.42489	6	16583	100	1	-2	0	515	241.7	12	43.73763,7.42489
1306671498	14:18:11	43.73788	7.42572	6	17857	100	1	1	0	594	253.9	12	43.73788,7.42572
1306671499	14:18:12	43.73802	7.42631	6	15810	6	46	0	-3	648	258.3	12	43.73802,7.42631
